created_at,username,sentiment_text,url,subject_tag,stance_category,final_text
2026-03-07T07:00:11.000Z,newsbeep,The Latest: Israel hammers Beirut and Tehran as Iran attacks more Israeli targetsGulf countries say they have intercepted more ballistic missiles and drones on Saturday as Iran launched another wave…#NewsBeep #News #BreakingNews #2024-2026Mideastwars #breakingnews #Dronesurveillanceandwarfare #Generalnews #iranwar #Israel #Militarytechnology #ML--Iran-US-The-Latest #Politics #Worldnewshttps://www.newsbeep.com/422354/,https://newsbeep.org/@newsbeep/116186599331015198,Military Action,Neutral,late israel hammer beirut tehran iran attack israeli target gulf country say intercept ballistic missile drone saturday iran launch another wave mideast war uranus late
2026-03-07T06:55:40.781Z,DrALJONES,"Interview: &quot;Trump Has No Clear Plan on Iran&quot;: fmr US officials&quot;Before my resignation, [this]is exactly what I was warning against&quot;.~Hala Rharrit&quot;It is ludicrous to expect the American people to believe that Iran would have attacked the US preemptively in the middle of negotiations.&quot;And the contradictory messages from Trump et al. show “how little they were really thinking this through before they went to war.”~Jasmine El-Gamalhttps://www.democracynow.org/2026/3/5/iran_state_defense #USPol #EUPol #IranWar .",https://mastodon.social/@DrALJONES/116186581615235120,Military Action,Neutral,interview trump clear plan iran u official resignation exactly warn ala charr tit ludicrous expect american people believe iran would attack u preemptively middle negotiation contradictory message trumpet al show little really think go war jasmine elgar al
2026-03-07T06:40:11.000Z,newsbeep,‘Up There With My Lai’: Investigations Find US Was Likely Behind Iranian School MassacreUS investigators reportedly believe that American forces were behind the bombing of an Iranian girls’ school that killed…#NewsBeep #News #Topstories #Headlines #InternationalLaw #iranwar #Schools #TopStories #USmilitary #Warcrimeshttps://www.newsbeep.com/422307/,https://newsbeep.org/@newsbeep/116186520730518148,General Conflict,Anti-Iran,law investigation find u likely behind iranian school massacre investigator reportedly believe american force behind bomb iranian girl school kill
2026-03-07T06:00:00.000Z,metro.co.uk,Timeline of destruction in the Middle East one week on since first Iran strikes  https://fed.brid.gy/r/https://metro.co.uk/2026/03/07/timeline-destruction-middle-east-one-week-since-first-iran-strikes-27259074/,https://fed.brid.gy/r/https://metro.co.uk/2026/03/07/timeline-destruction-middle-east-one-week-since-first-iran-strikes-27259074/,General Conflict,Neutral,timeline destruction middle east one week since first iran strike
2026-03-07T06:23:50.634Z,the_wub,Well what do you know?We&#39;re still alive!In the old days we would have thanked a (usually male) deity for giving us another day.Now we are thankful that one or another (male) demagogue has not pressed their &quot;big red button&quot; during the night.Or rather the &quot;insignificant grey lever&quot; or the &quot;small purple switch&quot; as our junior family members have decided to call them.#trump #putin #netanyahu #xijinping #kimjongun #iranWar,https://mastodon.social/@the_wub/116186456432813919,General Conflict,Neutral,well know still alive old day would thank usually male deity give u another day thankful one another male demagogue press big red button night rather insignificant grey lever small purple switch junior family member decide call
2026-03-07T06:17:02.962Z,JNSLCT,"Prof. #TimothySnyder Prof. #RuthBenGhiat Thinking Live with Ruth Ben-Ghiat on Iran, Strongmen, and moreA recording from Timothy Snyder&#39;s live video with Ruth Ben Ghiathttps://snyder.substack.com/p/thinking-live-with-ruth-ben-ghiat#us #usa #iranWar #fascism #strongMen #Ukraine #UkraineWar #StandWithUkraine",https://mastodon.social/@JNSLCT/116186429715667056,General Conflict,Neutral,prof prof think live ruth bench iran strongman record timothy snyder live video ruth ben ghat
2026-03-07T05:22:40.000Z,CharlieMcHenry,"Trump’s Real Plan for Iran Might Be Coming Into View - (from the article) …on Thursday, in a phone interview with Axios, Trump said, “I have to be involved in the appointment” of a new supreme leader in Iran, “like with Delcy [Rodríguez] in Venezuela.” Leaving aside his naive notion that Iran is anything like Venezuela, the remark should splash several gallons of cold water on anyone—democratic protester, Iranian military renegade, Kurdish militiaman, anyone—who might be thinking about heeding Trump’s call to join the war in the hopes of reshaping Iran afterward. Trump views himself as the one who will take charge; he sees domination as the just reward for violently ousting the old leader. The war in Iran is Trump’s war (and Netanyahu’s too)—even if thousands, in some way millions, of other people are paying the price. #IranWar #TrumpsWar #war #MiddleEast #Iran #RepublicansOwnThis  https://slate.com/news-and-politics/2026/03/iran-trump-news-war-kurds-kurdistan.html",https://connectop.us/@CharlieMcHenry/116186215905119010,Protest/Activism,Anti-Iran,trump real plan iran might come view article thursday phone interview axis trump say involve appointment new supreme leader iran like delay rodriguez venezuela leave aside naive notion iran anything like venezuela remark splash several gallon cold water anyone democratic protester iranian military renegade kurdish militiaman anyone might think heed trump call join war hop reshape iran afterwards trump view one take charge see domination reward violently oust old leader war iran trump war tantalus even thousand way million people pay price
2026-03-07T05:16:48.000Z,ai6yr,"This ADSB receiver is pushing out all kinds of crap, either it's being jammed or it is deliberately spoofing. (probably jammed, someone's GPS jammer is throwing its position off significantly). #IranWar #aviation",https://m.ai6yr.org/@ai6yr/116186192815265330,General Conflict,Neutral,ad receiver push kind crap either jam deliberately spoof probably jam someone gas jammer throw position significantly
2026-03-07T05:14:01.000Z,ai6yr,"UAE93P has rerouted to DWC, instead of DXB, which is the next airport over in Dubai... definitely must have issues as of 3/7/26 0514UTC. Not going to watch it all night, but very interesting. Hope no civilian fatalities from that fiasco there. #aviation #DXB #IranWar",https://m.ai6yr.org/@ai6yr/116186181887806824,General Conflict,Neutral,rerouted dec instead dub next airport dubai definitely must issue etc go watch night interest hope civilian fatality fiasco
2026-03-07T05:13:02.000Z,PrivacyDigest,"#Satellite firm pauses #imagery after revealing Iran's attacks on US bases#PlanetLabs , one of the world's leading commercial satellite imaging companies, said Friday it is placing a hold on releasing imagery of some parts of the #MiddleEast as a regional #war enters its second week.#iran #iranwar #privacy #securityhttps://arstechnica.com/space/2026/03/satellite-firm-pauses-imagery-after-revealing-irans-attacks-on-us-bases/",https://mas.to/@PrivacyDigest/116186178015372170,Military Action,Neutral,firm pause reveal iran attack u base one world lead commercial satellite image company say friday placing hold release imagery part regional enters second week
2026-03-07T05:09:57.000Z,CharlieMcHenry,"#Trump has privately shown serious interest in U.S. ground troops in Iran - Oh, no‼️This angry toddler is having a tantrum, and it’s going to cost us lives and billions of dollars that could be far better spent at home. For what? We’re fighting Israel’s war. #Iran was never a direct threat to the USA - on that experts agree. And now, chaos monkey is considering boots on the ground. Iran is as big as all of western Europe. Starting to look like a quagmire to me, like so many ill-conceived military adventures before it. #IranWar #MiddleEast #Military #RepublicansOwnThis #TrumpRegime  https://www.nbcnews.com/politics/white-house/trump-privately-shown-serious-interest-us-ground-troops-iran-rcna262176",https://connectop.us/@CharlieMcHenry/116186165871404394,General Conflict,Pro-Iran,privately show serious interest u grind troop iran double exclamation mar angry toddler tantrum go cost u live billion dollar could far well spent home fighting israel war never direct threat u expert agree chaos monkey consider boot ground iran big western europe start look like quagmire like many ill conceive military adventure
2026-03-07T05:08:14.000Z,ai6yr,UAE13U and UAE93P seem to be making new plans. The people running around in circles look like they are packed in there... stacked up in the same circle. #IranWar #UAE #aviation #DXB,https://m.ai6yr.org/@ai6yr/116186159144206987,General Conflict,Neutral,use seem make new plan people run around circle look like packed stack circle
2026-03-07T05:01:40.000Z,ai6yr,"This plane looks to be noping out... the other plane no longer visible, did not see it land and the position was off... (but could be GPS jamming and they landed and turned of ADSB). Either that, or bad stuff happened. Anyway... landing at an airport under attack is no bueno. #IranWar #aviation #DXB",https://m.ai6yr.org/@ai6yr/116186133356522774,Military Action,Neutral,plane look hop plane longer visible see land position could gas jamming land turned ad either bad stuff happen anyway land airport attack bueno
2026-03-07T04:59:39.000Z,ai6yr,This looks fun (not). (reportedly debris issues at DXB)#aviation #DXB #IranWar #Dubai  https://www.flightradar24.com/UAE35Q/3ea107e4,https://m.ai6yr.org/@ai6yr/116186125430579724,General Conflict,Neutral,look fun reportedly debris issue dub
2026-03-07T04:57:21.350Z,503bartley.bsky.social,"The Amad Atomic Archive stolen by Israel in 2018, showed Iran already perfected the multi-point detonation system, neutron initiators, &amp; high-voltage firing equipment required to make The Bomb decades ago.  endtropy.substack.com/p/operation-... #Iran #IranWar #krasnov #war #israel #ResidentDumpOperation Epic Folly(Fury) - P...",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:vifu7hoyrb3baqyl4lv5mzxs/post/3mgh22nu2gc27,General Conflict,Anti-Iran,mad atomic archive stolen israel show iran already perfect multi point detonation system neutron initiator amp high voltage fire equipment require make bomb decade ago endtropysubstackcompoperation epic folly fury
2026-03-07T04:54:11.481Z,503bartley.bsky.social,"A very wise, well thought out deep analysis of the foundations &amp; implications of the foolish war with Iran endtropy.substack.com/p/operation-... #Iran #IranWar #krasnov #war #israel #ResidentDumpOperation Epic Folly(Fury) - P...",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:vifu7hoyrb3baqyl4lv5mzxs/post/3mggzuyrqhc27,General Conflict,Anti-Iran,wise well thought deep analysis foundation amp implication foolish war iran endtropysubstackcompoperation epic folly fury
2026-03-07T04:49:26.000Z,abumarkey,A surge in AI-generated photos and videos from the Iran war. Be careful what you watch!https://www.bbc.com/news/articles/ckg8wvz427vo #iran #IranWar #middleeast #ai,https://masto.ai/@abumarkey/116186085256359906,General Conflict,Neutral,surge generate photo videos iran war careful watch
2026-03-07T04:44:18.000Z,geliga,"The AI bubble looks set to burst sooner than expected. It has been heavily funded by Middle Eastern money, and now those countries are looking to limit or withdraw their funding to maintain stability amid regional wars.#aibubble #iranwar #iran #ai",https://mastodon.world/@geliga/116186065017385104,General Conflict,Neutral,bubble look set burst sooner expect heavily fund middle eastern money country look limit withdraw funding maintain stability amid regional war
2026-03-07T04:40:11.000Z,newsbeep,"Iran’s strikes on Gulf energy sites rattle markets and raise recession fearsDuring the US-Israeli military buildup preceding the war that erupted one week ago, Iran continuously warned the world…#NewsBeep #News #Headlines #CA #Canada #Economy #Energy #Gulf #iranwarhttps://www.newsbeep.com/422185/",https://newsbeep.org/@newsbeep/116186048849659937,General Conflict,Neutral,iran strike gulf energy site rattle market raise recession fear u israeli military buildup precede war erupt one week ago iran continuously warn world
